title,company,location,summary,salary
Staff Data Engineer,Culture Amp,Melbourne VIC,"Apply dimensional modelling techniques, allowing our data to be interrogated by business users in a business intelligence tool such as Looker or Tableau.",109223.95
SEO Manager,Resolution Media,Sydney NSW,"At Resolution, our Remarkable legacy symbolises enthusiasm, creativity, success, intelligence and determination.
Then something catches your eye, a purple cow!",109223.95
Business Analyst - Business Intelligence/Power BI,Alloc8 Recruitment Solutions Pty Ltd,Australia,Outstanding communication and business engagement skills with a proven record of running work-shops (remotely) and engaging with the business at a high level.,109223.95
Operations Director,Thales Group,Sydney NSW,"Courage and willingness to challenge the thinking of others when dealing with business issues, exploring options and inspiring action that leads to improved…",109223.95
Software Tech Leader,Vodafone,North Sydney NSW,"Integrated software with other business systems.
At Vodafone, we put our customers at the heart of everything we do to give Australians more choice and freedom…",109223.95
Head of Data Enablement,Seven West Media,Sydney NSW,"Experience delivering business value from data, Teradata and Hadoop experience is highly desirable.
Drive data stewardship function for the allocated business…",109223.95
Data Scientist,Winc,Mascot NSW,"Winc is a leading business supplies company in Australia.
Liaise with the Business Intelligence Team and business users to provide solution advice.",109223.95
EY Indigenous Graduate Program,EY,Australia,"Here at EY, you’ll focus your intelligence and imagination on the most crucial, complex issues facing business, government, and society today.",109223.95
EL 1 - Assistant Director Risk and Assurance,Australian Government Department of Defence,Canberra ACT,"This role requires a high level of strategic thinking, complex problem solving, relationship management and business acumen.
$101,955 - $115,005 (plus super).", 115005
Expressions of Interest,Altis,Sydney NSW,At Altis you’ll engage with diverse clients and industries and be part of projects that deliver tangible business outcomes.,109223.95
"Tech Advisory - Expression of Interest for Senior Consultants, Managers and Associate Directors",KPMG,Canberra ACT,"Strategy development (business and/or technology).
Play a pivotal role in leading and supporting clients to navigate their way through the end-to-end business,…",109223.95
Senior SQL BI Developer (Azure),Robert Half,Australia,"The business is continually developing its analytical and reporting capabilities, so a well-rounded BI Developer with both technical skills and stakeholder…",109223.95
Data Warehouse/Business Intelligence Architect,Dimodelo Solutions,Brisbane QLD,"We are looking for an experienced Solution Architect in the BI/DW space.
The role will give you the opportunity to work with multiple clients on interesting…",109223.95
"Capability Development Manager, Skin Program",GenesisCare,Australia,"Be brave to drive innovation to achieve the Skin program needs and bring along the base business at the same time.
What’s in it for you:",109223.95
Staff Data Engineer,Culture Amp,Melbourne VIC,"Apply dimensional modelling techniques, allowing our data to be interrogated by business users in a business intelligence tool such as Looker or Tableau.",109223.95
SEO Manager,Resolution Media,Sydney NSW,"At Resolution, our Remarkable legacy symbolises enthusiasm, creativity, success, intelligence and determination.
Then something catches your eye, a purple cow!",109223.95
Business Analyst - Business Intelligence/Power BI,Alloc8 Recruitment Solutions Pty Ltd,Australia,Outstanding communication and business engagement skills with a proven record of running work-shops (remotely) and engaging with the business at a high level.,109223.95
Operations Director,Thales Group,Sydney NSW,"Courage and willingness to challenge the thinking of others when dealing with business issues, exploring options and inspiring action that leads to improved…",109223.95
Jewel Paymentech SG - Lead Data Scientist,TechSkills Accelerator,Australia,"Our ideal candidate is results-focused, innovative and has a solid quantitative background and a good business understanding.",109223.95
Jewel Paymentech SG - Lead Data Scientist,TechSkills Accelerator,Australia,"Our ideal candidate is results-focused, innovative and has a solid quantitative background and a good business understanding.",109223.95
Senior Legal Manager,Australian Financial Complaints Authority,Sydney NSW,"Provide strong leadership to a team of legal counsel to achieve their business objectives.
Minimum 3 years in a people management role with proven people…",109223.95
Head of Trade Management ANZ,Schenker Australia PTY. LTD,Sydney NSW,"Increase development in the areas of business development, procurement, and carrier performance management, margin management, market intelligence, and rate…",109223.95
"General Manager, Investigation Services",Department of Justice and Community Safety,Melbourne City Centre VIC,"Businesses that comply with consumer laws,.
Provide information to business, consumers, landlords and tenants about their rights and responsibilities.",109223.95
